Date,Seller_Name,Product_Type,Quantity,Price_Per_Unit,Total_Amount,Daily_Total,Daily_Items_Sold
24-06-2023,Coronation_bakery,BROWNIE,24,50,1182,,
24-06-2023,Coronation_bakery,BUN,44,18,775,,
24-06-2023,Coronation_bakery,CAKE,120,34,3979,,
24-06-2023,Coronation_bakery,FRESH CREAM CAKE,20,43,845,,
24-06-2023,Tea_Bench,ICE TEA,51,26,1320,,
24-06-2023,Tea_Bench,ICECREAM,26,23,580,,
24-06-2023,Shanmuga_Nadar,KAARAM,29,74,2120,,
24-06-2023,Coronation_bakery,MACAROON,4,85,340,,
24-06-2023,Nomadic_Bites,PUFFS,68,16,1065,,
24-06-2023,Coronation_bakery,RUSK & BREAD,13,52,673,,
24-06-2023,Coronation_bakery,SWEETS,10,34,340,,
24-06-2023,Tea_Bench,TEA AND COFFEE,213,23,4794,,
25-06-2023,Coronation_bakery,BISCUIT,7,66,460,16353,538
25-06-2023,Coronation_bakery,BROWNIE,8,45,358,,
25-06-2023,Coronation_bakery,BUN,36,20,720,,
25-06-2023,Coronation_bakery,CAKE,120,33,3933,,
25-06-2023,Coronation_bakery,FRESH CREAM CAKE,11,41,448,,
25-06-2023,Tea_Bench,ICE TEA,21,27,550,,
25-06-2023,Tea_Bench,ICECREAM,32,27,860,,
25-06-2023,Shanmuga_Nadar,KAARAM,34,50,1685,,
25-06-2023,Coronation_bakery,MACAROON,2,102,204,,
25-06-2023,Tea_Bench,MOJITOS,1,90,90,,
25-06-2023,Coronation_bakery,RUSK & BREAD,28,68,1878,,
25-06-2023,Coronation_bakery,SWEETS,37,22,805,,
25-06-2023,Tea_Bench,TEA AND COFFEE,201,22,4362,,
26-06-2023,Coronation_bakery,BISCUIT,12,70,840,19479,691
26-06-2023,Coronation_bakery,BROWNIE,14,54,748,,
26-06-2023,Coronation_bakery,BUN,38,20,739,,
26-06-2023,Coronation_bakery,CAKE,123,34,4089,,
26-06-2023,Coronation_bakery,FRESH CREAM CAKE,8,43,343,,
26-06-2023,Tea_Bench,ICE TEA,15,31,460,,
26-06-2023,Tea_Bench,ICECREAM,22,25,550,,
26-06-2023,Shanmuga_Nadar,KAARAM,18,76,1360,,
26-06-2023,Coronation_bakery,MACAROON,3,114,340,,
26-06-2023,Tea_Bench,MOJITOS,2,90,180,,
26-06-2023,Nomadic_Bites,PUFFS,95,16,1485,,
26-06-2023,Coronation_bakery,RUSK & BREAD,20,66,1319,,
26-06-2023,Coronation_bakery,SWEETS,4,45,180,,
26-06-2023,Tea_Bench,TEA AND COFFEE,317,22,6846,,
27-06-2023,Coronation_bakery,BISCUIT,8,79,630,20121,813
27-06-2023,Coronation_bakery,BROWNIE,16,49,770,,
27-06-2023,Coronation_bakery,BUN,57,18,972,,
27-06-2023,Coronation_bakery,CAKE,173,25,4192,,
27-06-2023,Coronation_bakery,FRESH CREAM CAKE,10,42,416,,
27-06-2023,Tea_Bench,ICE TEA,17,30,510,,
27-06-2023,Tea_Bench,ICECREAM,45,12,530,,
27-06-2023,Shanmuga_Nadar,KAARAM,23,78,1785,,
27-06-2023,Coronation_bakery,MACAROON,2,102,204,,
27-06-2023,Nomadic_Bites,PUFFS,91,16,1425,,
27-06-2023,Coronation_bakery,RUSK & BREAD,23,60,1363,,
27-06-2023,Coronation_bakery,SWEETS,13,21,265,,
27-06-2023,Tea_Bench,TEA AND COFFEE,335,22,7059,,
28-06-2023,Coronation_bakery,BISCUIT,12,58,690,17253,604
28-06-2023,Coronation_bakery,BROWNIE,16,54,851,,
28-06-2023,Coronation_bakery,BUN,46,19,871,,
28-06-2023,Coronation_bakery,CAKE,106,35,3630,,
28-06-2023,Coronation_bakery,FRESH CREAM CAKE,7,43,297,,
28-06-2023,Tea_Bench,ICE TEA,17,27,450,,
28-06-2023,Tea_Bench,ICECREAM,32,27,850,,
28-06-2023,Shanmuga_Nadar,KAARAM,18,57,1025,,
28-06-2023,Coronation_bakery,MACAROON,5,82,408,,
28-06-2023,Tea_Bench,MILKSHAKE,1,100,100,,
28-06-2023,Nomadic_Bites,PUFFS,75,16,1176,,
28-06-2023,Coronation_bakery,RUSK & BREAD,16,64,1010,,
28-06-2023,Coronation_bakery,SWEETS,14,34,470,,
28-06-2023,Tea_Bench,TEA AND COFFEE,239,23,5425,,
29-06-2023,Coronation_bakery,BISCUIT,12,69,825,19980,711
29-06-2023,Coronation_bakery,BROWNIE,20,53,1057,,
29-06-2023,Coronation_bakery,BUN,51,18,908,,
29-06-2023,Coronation_bakery,CAKE,183,29,5299,,
29-06-2023,Coronation_bakery,FRESH CREAM CAKE,9,41,364,,
29-06-2023,Tea_Bench,ICE TEA,31,23,690,,
29-06-2023,Tea_Bench,ICECREAM,71,17,1160,,
29-06-2023,Shanmuga_Nadar,KAARAM,35,44,1520,,
29-06-2023,Coronation_bakery,MACAROON,2,102,204,,
29-06-2023,Tea_Bench,MILKSHAKE,2,100,200,,
29-06-2023,Nomadic_Bites,PUFFS,48,17,777,,
29-06-2023,Coronation_bakery,RUSK & BREAD,24,67,1607,,
29-06-2023,Coronation_bakery,SWEETS,21,29,590,,
29-06-2023,Tea_Bench,TEA AND COFFEE,202,24,4779,,
30-06-2023,Coronation_bakery,BISCUIT,16,69,1090,17404,666
30-06-2023,Coronation_bakery,BROWNIE,14,50,694,,
30-06-2023,Coronation_bakery,BUN,40,20,772,,
30-06-2023,Coronation_bakery,CAKE,143,28,3862,,
30-06-2023,Coronation_bakery,FRESH CREAM CAKE,11,42,456,,
30-06-2023,Tea_Bench,ICE TEA,17,24,400,,
30-06-2023,Tea_Bench,ICECREAM,36,22,780,,
30-06-2023,Shanmuga_Nadar,KAARAM,15,42,630,,
30-06-2023,Coronation_bakery,MACAROON,1,68,68,,
30-06-2023,Tea_Bench,MILKSHAKE,1,100,100,,
30-06-2023,Tea_Bench,MOJITOS,2,90,180,,
30-06-2023,Nomadic_Bites,PUFFS,55,16,873,,
30-06-2023,Coronation_bakery,RUSK & BREAD,19,58,1095,,
30-06-2023,Coronation_bakery,SWEETS,39,18,665,,
30-06-2023,Tea_Bench,TEA AND COFFEE,257,23,5739,,
01-07-2023,Coronation_bakery,BISCUIT,4,65,260,25901,853
01-07-2023,Coronation_bakery,BROWNIE,44,53,2293,,
01-07-2023,Coronation_bakery,BUN,168,20,3255,,
01-07-2023,Coronation_bakery,CAKE,181,37,6595,,
01-07-2023,Coronation_bakery,FRESH CREAM CAKE,11,41,444,,
01-07-2023,Tea_Bench,ICE TEA,24,29,680,,
01-07-2023,Tea_Bench,ICECREAM,32,24,740,,
01-07-2023,Shanmuga_Nadar,KAARAM,38,77,2925,,
01-07-2023,Coronation_bakery,MACAROON,2,102,204,,
01-07-2023,Tea_Bench,MILKSHAKE,2,100,200,,
01-07-2023,Tea_Bench,MOJITOS,1,90,90,,
01-07-2023,Nomadic_Bites,PUFFS,85,16,1323,,
01-07-2023,Coronation_bakery,RUSK & BREAD,23,61,1401,,
01-07-2023,Coronation_bakery,SWEETS,15,23,345,,
01-07-2023,Tea_Bench,TEA AND COFFEE,223,24,5146,,
02-07-2023,Coronation_bakery,BISCUIT,9,69,615,15568,496
02-07-2023,Coronation_bakery,BROWNIE,1,65,65,,
02-07-2023,Coronation_bakery,BUN,35,20,693,,
02-07-2023,Coronation_bakery,CAKE,140,32,4413,,
02-07-2023,Coronation_bakery,FRESH CREAM CAKE,8,44,352,,
02-07-2023,Tea_Bench,ICE TEA,23,30,670,,
02-07-2023,Tea_Bench,ICECREAM,44,19,805,,
02-07-2023,Shanmuga_Nadar,KAARAM,25,84,2090,,
02-07-2023,Coronation_bakery,MACAROON,6,91,544,,
02-07-2023,Tea_Bench,MILKSHAKE,1,100,100,,
02-07-2023,Coronation_bakery,RUSK & BREAD,17,62,1045,,
02-07-2023,Coronation_bakery,SWEETS,25,24,600,,
02-07-2023,Tea_Bench,TEA AND COFFEE,162,23,3576,,
03-07-2023,Coronation_bakery,BISCUIT,5,61,305,16218,599
03-07-2023,Coronation_bakery,BROWNIE,11,51,553,,
03-07-2023,Coronation_bakery,BUN,42,20,805,,
03-07-2023,Coronation_bakery,CAKE,97,28,2672,,
03-07-2023,Coronation_bakery,FRESH CREAM CAKE,9,41,369,,
03-07-2023,Tea_Bench,ICE TEA,15,31,460,,
03-07-2023,Tea_Bench,ICECREAM,21,20,405,,
03-07-2023,Shanmuga_Nadar,KAARAM,22,70,1535,,
03-07-2023,Coronation_bakery,MACAROON,2,68,136,,
03-07-2023,Tea_Bench,MILKSHAKE,1,100,100,,
03-07-2023,Tea_Bench,MOJITOS,2,90,180,,
03-07-2023,Nomadic_Bites,PUFFS,89,16,1395,,
03-07-2023,Coronation_bakery,RUSK & BREAD,27,64,1703,,
03-07-2023,Coronation_bakery,SWEETS,12,27,315,,
03-07-2023,Tea_Bench,TEA AND COFFEE,244,22,5285,,
04-07-2023,Coronation_bakery,BISCUIT,10,67,665,19261,731
04-07-2023,Coronation_bakery,BROWNIE,15,51,759,,
04-07-2023,Coronation_bakery,BUN,42,18,756,,
04-07-2023,Coronation_bakery,CAKE,165,30,4890,,
04-07-2023,Coronation_bakery,FRESH CREAM CAKE,4,43,169,,
04-07-2023,Tea_Bench,ICE TEA,10,23,230,,
04-07-2023,Tea_Bench,ICECREAM,31,8,240,,
04-07-2023,Shanmuga_Nadar,KAARAM,31,56,1735,,
04-07-2023,Coronation_bakery,MACAROON,2,68,136,,
04-07-2023,Tea_Bench,MOJITOS,1,90,90,,
04-07-2023,Nomadic_Bites,PUFFS,96,16,1500,,
04-07-2023,Coronation_bakery,RUSK & BREAD,25,69,1703,,
04-07-2023,Coronation_bakery,SWEETS,8,22,170,,
04-07-2023,Tea_Bench,TEA AND COFFEE,291,22,6218,,
05-07-2023,Coronation_bakery,BISCUIT,14,72,995,22257,797
05-07-2023,Coronation_bakery,BROWNIE,16,54,851,,
05-07-2023,Coronation_bakery,BUN,45,20,872,,
05-07-2023,Coronation_bakery,CAKE,184,29,5310,,
05-07-2023,Coronation_bakery,FRESH CREAM CAKE,11,43,463,,
05-07-2023,Tea_Bench,ICE TEA,18,32,560,,
05-07-2023,Tea_Bench,ICECREAM,48,15,720,,
05-07-2023,Shanmuga_Nadar,KAARAM,41,64,2600,,
05-07-2023,Coronation_bakery,MACAROON,4,102,408,,
05-07-2023,Nomadic_Bites,PUFFS,87,16,1371,,
05-07-2023,Coronation_bakery,RUSK & BREAD,22,63,1379,,
05-07-2023,Coronation_bakery,SWEETS,40,21,805,,
05-07-2023,Tea_Bench,TEA AND COFFEE,267,23,5923,,
06-07-2023,Coronation_bakery,BISCUIT,18,74,1320,20580,760
06-07-2023,Coronation_bakery,BROWNIE,14,52,721,,
06-07-2023,Coronation_bakery,BUN,31,18,550,,
06-07-2023,Coronation_bakery,CAKE,183,28,5121,,
06-07-2023,Coronation_bakery,FRESH CREAM CAKE,2,41,82,,
06-07-2023,Tea_Bench,ICE TEA,12,31,370,,
06-07-2023,Tea_Bench,ICECREAM,14,24,335,,
06-07-2023,Shanmuga_Nadar,KAARAM,24,60,1435,,
06-07-2023,Coronation_bakery,MACAROON,6,80,476,,
06-07-2023,Nomadic_Bites,PUFFS,101,16,1602,,
06-07-2023,Coronation_bakery,RUSK & BREAD,19,72,1353,,
06-07-2023,Coronation_bakery,SWEETS,28,24,660,,
06-07-2023,Tea_Bench,TEA AND COFFEE,308,22,6555,,
07-07-2023,Coronation_bakery,BISCUIT,6,70,420,18290,646
07-07-2023,Coronation_bakery,BROWNIE,5,60,298,,
07-07-2023,Coronation_bakery,BUN,49,19,903,,
07-07-2023,Coronation_bakery,CAKE,141,30,4093,,
07-07-2023,Coronation_bakery,FRESH CREAM CAKE,1,42,42,,
07-07-2023,Tea_Bench,ICE TEA,8,27,210,,
07-07-2023,Tea_Bench,ICECREAM,13,18,230,,
07-07-2023,Shanmuga_Nadar,KAARAM,29,71,2055,,
07-07-2023,Coronation_bakery,MACAROON,5,96,476,,
07-07-2023,Nomadic_Bites,PUFFS,85,16,1329,,
07-07-2023,Coronation_bakery,RUSK & BREAD,20,75,1489,,
07-07-2023,Coronation_bakery,SWEETS,20,34,670,,
07-07-2023,Tea_Bench,TEA AND COFFEE,264,24,6075,,
08-07-2023,Coronation_bakery,BISCUIT,7,68,470,19723,745
08-07-2023,Coronation_bakery,BROWNIE,15,51,759,,
08-07-2023,Coronation_bakery,BUN,41,19,757,,
08-07-2023,Coronation_bakery,CAKE,133,31,4093,,
08-07-2023,Coronation_bakery,FRESH CREAM CAKE,7,41,287,,
08-07-2023,Tea_Bench,ICE TEA,15,27,400,,
08-07-2023,Tea_Bench,ICECREAM,41,19,765,,
08-07-2023,Shanmuga_Nadar,KAARAM,26,69,1790,,
08-07-2023,Coronation_bakery,MACAROON,6,80,476,,
08-07-2023,Tea_Bench,MILKSHAKE,2,100,200,,
08-07-2023,Nomadic_Bites,PUFFS,83,16,1305,,
08-07-2023,Coronation_bakery,RUSK & BREAD,15,55,813,,
08-07-2023,Coronation_bakery,SWEETS,32,17,530,,
08-07-2023,Tea_Bench,TEA AND COFFEE,322,22,7078,,
09-07-2023,Coronation_bakery,BISCUIT,3,69,205,15512,464
09-07-2023,Coronation_bakery,BROWNIE,20,53,1057,,
09-07-2023,Coronation_bakery,BUN,27,19,512,,
09-07-2023,Coronation_bakery,CAKE,110,34,3645,,
09-07-2023,Coronation_bakery,FRESH CREAM CAKE,10,42,420,,
09-07-2023,Tea_Bench,ICE TEA,21,28,580,,
09-07-2023,Tea_Bench,ICECREAM,39,40,1550,,
09-07-2023,Shanmuga_Nadar,KAARAM,17,86,1460,,
09-07-2023,Coronation_bakery,MACAROON,8,77,612,,
09-07-2023,Tea_Bench,MILKSHAKE,1,100,100,,
09-07-2023,Coronation_bakery,RUSK & BREAD,23,64,1453,,
09-07-2023,Coronation_bakery,SWEETS,22,21,450,,
09-07-2023,Tea_Bench,TEA AND COFFEE,163,22,3468,,
10-07-2023,Coronation_bakery,BISCUIT,7,59,410,18920,712
10-07-2023,Coronation_bakery,BROWNIE,19,56,1046,,
10-07-2023,Coronation_bakery,BUN,49,19,931,,
10-07-2023,Coronation_bakery,CAKE,134,27,3600,,
10-07-2023,Coronation_bakery,FRESH CREAM CAKE,10,41,406,,
10-07-2023,Tea_Bench,ICE TEA,7,28,190,,
10-07-2023,Tea_Bench,ICECREAM,15,18,265,,
10-07-2023,Shanmuga_Nadar,KAARAM,40,55,2195,,
10-07-2023,Coronation_bakery,MACAROON,6,102,612,,
10-07-2023,Nomadic_Bites,PUFFS,99,16,1575,,
10-07-2023,Coronation_bakery,RUSK & BREAD,17,58,983,,
10-07-2023,Coronation_bakery,SWEETS,3,20,60,,
10-07-2023,Tea_Bench,TEA AND COFFEE,306,22,6647,,
11-07-2023,Coronation_bakery,BISCUIT,11,71,780,21544,743
11-07-2023,Coronation_bakery,BROWNIE,16,49,770,,
11-07-2023,Coronation_bakery,BUN,56,19,1057,,
11-07-2023,Coronation_bakery,CAKE,183,33,5981,,
11-07-2023,Coronation_bakery,FRESH CREAM CAKE,4,43,172,,
11-07-2023,Tea_Bench,ICE TEA,9,27,240,,
11-07-2023,Tea_Bench,ICECREAM,34,12,375,,
11-07-2023,Shanmuga_Nadar,KAARAM,33,90,2960,,
11-07-2023,Coronation_bakery,MACAROON,5,96,476,,
11-07-2023,Tea_Bench,MILKSHAKE,1,100,100,,
11-07-2023,Nomadic_Bites,PUFFS,94,16,1479,,
11-07-2023,Coronation_bakery,RUSK & BREAD,21,66,1385,,
11-07-2023,Coronation_bakery,SWEETS,11,27,295,,
11-07-2023,Tea_Bench,TEA AND COFFEE,265,21,5474,,
12-07-2023,Coronation_bakery,BISCUIT,8,79,630,20187,761
12-07-2023,Coronation_bakery,BROWNIE,20,49,976,,
12-07-2023,Coronation_bakery,BUN,59,19,1068,,
12-07-2023,Coronation_bakery,CAKE,146,29,4093,,
12-07-2023,Coronation_bakery,FRESH CREAM CAKE,9,42,374,,
12-07-2023,Tea_Bench,ICE TEA,16,30,480,,
12-07-2023,Tea_Bench,ICECREAM,10,22,215,,
12-07-2023,Shanmuga_Nadar,KAARAM,22,64,1395,,
12-07-2023,Coronation_bakery,MACAROON,3,68,204,,
12-07-2023,Nomadic_Bites,PUFFS,105,16,1656,,
12-07-2023,Coronation_bakery,RUSK & BREAD,32,65,2078,,
12-07-2023,Coronation_bakery,SWEETS,28,19,525,,
12-07-2023,Tea_Bench,TEA AND COFFEE,303,22,6493,,
13-07-2023,Coronation_bakery,BISCUIT,13,75,975,14940,473
13-07-2023,Coronation_bakery,BROWNIE,29,55,1588,,
13-07-2023,Coronation_bakery,BUN,39,18,682,,
13-07-2023,Coronation_bakery,CAKE,120,30,3520,,
13-07-2023,Coronation_bakery,FRESH CREAM CAKE,6,43,254,,
13-07-2023,Tea_Bench,ICE TEA,6,25,150,,
13-07-2023,Tea_Bench,ICECREAM,10,34,335,,
13-07-2023,Shanmuga_Nadar,KAARAM,18,74,1325,,
13-07-2023,Coronation_bakery,MACAROON,4,85,340,,
13-07-2023,Nomadic_Bites,PUFFS,41,16,654,,
13-07-2023,Coronation_bakery,RUSK & BREAD,30,58,1726,,
13-07-2023,Coronation_bakery,SWEETS,15,20,290,,
13-07-2023,Tea_Bench,TEA AND COFFEE,142,22,3101,,
14-07-2023,Coronation_bakery,BISCUIT,6,70,415,19197,756
14-07-2023,Coronation_bakery,BROWNIE,9,50,450,,
14-07-2023,Coronation_bakery,BUN,59,20,1145,,
14-07-2023,Coronation_bakery,CAKE,196,25,4893,,
14-07-2023,Coronation_bakery,FRESH CREAM CAKE,8,42,329,,
14-07-2023,Tea_Bench,ICE TEA,27,26,690,,
14-07-2023,Tea_Bench,ICECREAM,19,32,600,,
14-07-2023,Shanmuga_Nadar,KAARAM,26,66,1705,,
14-07-2023,Coronation_bakery,MACAROON,4,85,340,,
14-07-2023,Nomadic_Bites,PUFFS,100,16,1581,,
14-07-2023,Coronation_bakery,RUSK & BREAD,16,60,960,,
14-07-2023,Coronation_bakery,SWEETS,19,20,370,,
14-07-2023,Tea_Bench,TEA AND COFFEE,267,22,5719,,
15-07-2023,Coronation_bakery,BISCUIT,11,64,700,22583,831
15-07-2023,Coronation_bakery,BROWNIE,19,46,857,,
15-07-2023,Coronation_bakery,BUN,25,19,451,,
15-07-2023,Coronation_bakery,CAKE,160,32,5033,,
15-07-2023,Coronation_bakery,FRESH CREAM CAKE,22,42,922,,
15-07-2023,Tea_Bench,ICE TEA,48,26,1240,,
15-07-2023,Tea_Bench,ICECREAM,28,18,500,,
15-07-2023,Shanmuga_Nadar,KAARAM,27,67,1790,,
15-07-2023,Coronation_bakery,MACAROON,4,102,408,,
15-07-2023,Tea_Bench,MOJITOS,2,90,180,,
15-07-2023,Nomadic_Bites,PUFFS,92,16,1443,,
15-07-2023,Coronation_bakery,RUSK & BREAD,19,70,1324,,
15-07-2023,Coronation_bakery,SWEETS,26,25,630,,
15-07-2023,Tea_Bench,TEA AND COFFEE,348,21,7105,,
16-07-2023,Coronation_bakery,BISCUIT,7,60,415,16419,476
16-07-2023,Coronation_bakery,BROWNIE,28,59,1631,,
16-07-2023,Coronation_bakery,BUN,50,20,951,,
16-07-2023,Coronation_bakery,CAKE,108,38,4072,,
16-07-2023,Coronation_bakery,FRESH CREAM CAKE,6,42,251,,
16-07-2023,Tea_Bench,ICE TEA,16,27,420,,
16-07-2023,Tea_Bench,ICECREAM,21,46,955,,
16-07-2023,Shanmuga_Nadar,KAARAM,30,81,2430,,
16-07-2023,Coronation_bakery,MACAROON,2,136,272,,
16-07-2023,Tea_Bench,MILKSHAKE,1,100,100,,
16-07-2023,Coronation_bakery,RUSK & BREAD,13,58,752,,
16-07-2023,Coronation_bakery,SWEETS,35,27,920,,
16-07-2023,Tea_Bench,TEA AND COFFEE,159,21,3250,,
17-07-2023,Coronation_bakery,BISCUIT,9,77,685,22103,801
17-07-2023,Coronation_bakery,BROWNIE,26,50,1285,,
17-07-2023,Coronation_bakery,BUN,45,18,788,,
17-07-2023,Coronation_bakery,CAKE,125,30,3695,,
17-07-2023,Coronation_bakery,FRESH CREAM CAKE,17,43,720,,
17-07-2023,Tea_Bench,ICE TEA,21,27,550,,
17-07-2023,Tea_Bench,ICECREAM,16,24,375,,
17-07-2023,Shanmuga_Nadar,KAARAM,29,78,2255,,
17-07-2023,Coronation_bakery,MACAROON,10,96,952,,
17-07-2023,Tea_Bench,MILKSHAKE,2,100,200,,
17-07-2023,Tea_Bench,MOJITOS,2,90,180,,
17-07-2023,Nomadic_Bites,PUFFS,100,16,1590,,
17-07-2023,Coronation_bakery,RUSK & BREAD,18,53,948,,
17-07-2023,Coronation_bakery,SWEETS,13,29,365,,
17-07-2023,Tea_Bench,TEA AND COFFEE,368,21,7515,,
18-07-2023,Coronation_bakery,BISCUIT,9,81,725,21276,836
18-07-2023,Coronation_bakery,BROWNIE,19,53,992,,
18-07-2023,Coronation_bakery,BUN,57,19,1070,,
18-07-2023,Coronation_bakery,CAKE,170,26,4324,,
18-07-2023,Coronation_bakery,FRESH CREAM CAKE,10,43,428,,
18-07-2023,Tea_Bench,ICE TEA,20,26,520,,
18-07-2023,Tea_Bench,ICECREAM,24,30,705,,
18-07-2023,Shanmuga_Nadar,KAARAM,30,54,1600,,
18-07-2023,Coronation_bakery,MACAROON,3,68,204,,
18-07-2023,Tea_Bench,MOJITOS,2,90,180,,
18-07-2023,Nomadic_Bites,PUFFS,105,16,1671,,
18-07-2023,Coronation_bakery,RUSK & BREAD,19,64,1204,,
18-07-2023,Coronation_bakery,SWEETS,29,24,675,,
18-07-2023,Tea_Bench,TEA AND COFFEE,339,21,6978,,
19-07-2023,Coronation_bakery,BISCUIT,26,69,1770,22355,777
19-07-2023,Coronation_bakery,BROWNIE,26,49,1258,,
19-07-2023,Coronation_bakery,BUN,37,19,677,,
19-07-2023,Coronation_bakery,CAKE,182,32,5679,,
19-07-2023,Coronation_bakery,FRESH CREAM CAKE,9,43,381,,
19-07-2023,Tea_Bench,ICE TEA,21,27,550,,
19-07-2023,Tea_Bench,ICECREAM,25,20,485,,
19-07-2023,Shanmuga_Nadar,KAARAM,22,83,1805,,
19-07-2023,Coronation_bakery,MACAROON,2,102,204,,
19-07-2023,Nomadic_Bites,PUFFS,86,16,1365,,
19-07-2023,Coronation_bakery,RUSK & BREAD,20,65,1289,,
19-07-2023,Coronation_bakery,SWEETS,16,24,380,,
19-07-2023,Tea_Bench,TEA AND COFFEE,305,22,6512,,
20-07-2023,Coronation_bakery,BISCUIT,16,70,1105,23460,865
20-07-2023,Coronation_bakery,BROWNIE,11,61,661,,
20-07-2023,Coronation_bakery,BUN,54,19,1010,,
20-07-2023,Coronation_bakery,CAKE,188,29,5406,,
20-07-2023,Coronation_bakery,FRESH CREAM CAKE,9,42,372,,
20-07-2023,Tea_Bench,ICE TEA,14,25,340,,
20-07-2023,Tea_Bench,ICECREAM,10,27,270,,
20-07-2023,Shanmuga_Nadar,KAARAM,28,87,2415,,
20-07-2023,Coronation_bakery,MACAROON,4,102,408,,
20-07-2023,Nomadic_Bites,PUFFS,92,16,1464,,
20-07-2023,Coronation_bakery,RUSK & BREAD,23,58,1322,,
20-07-2023,Coronation_bakery,SWEETS,23,20,445,,
20-07-2023,Tea_Bench,TEA AND COFFEE,393,21,8242,,
21-07-2023,Coronation_bakery,BISCUIT,12,63,750,21737,764
21-07-2023,Coronation_bakery,BROWNIE,16,57,905,,
21-07-2023,Coronation_bakery,BUN,44,19,817,,
21-07-2023,Coronation_bakery,CAKE,130,34,4373,,
21-07-2023,Coronation_bakery,FRESH CREAM CAKE,14,42,579,,
21-07-2023,Tea_Bench,ICE TEA,17,27,450,,
21-07-2023,Tea_Bench,ICECREAM,21,19,390,,
21-07-2023,Shanmuga_Nadar,KAARAM,27,74,1980,,
21-07-2023,Coronation_bakery,MACAROON,7,98,680,,
21-07-2023,Nomadic_Bites,PUFFS,99,16,1566,,
21-07-2023,Coronation_bakery,RUSK & BREAD,21,69,1443,,
21-07-2023,Coronation_bakery,SWEETS,34,23,755,,
21-07-2023,Tea_Bench,TEA AND COFFEE,322,22,7049,,
22-07-2023,Coronation_bakery,BISCUIT,11,66,725,19110,721
22-07-2023,Coronation_bakery,BROWNIE,20,63,1246,,
22-07-2023,Coronation_bakery,BUN,47,18,821,,
22-07-2023,Coronation_bakery,CAKE,114,28,3140,,
22-07-2023,Coronation_bakery,FRESH CREAM CAKE,10,42,418,,
22-07-2023,Tea_Bench,ICE TEA,25,25,620,,
22-07-2023,Tea_Bench,ICECREAM,29,22,620,,
22-07-2023,Shanmuga_Nadar,KAARAM,15,64,960,,
22-07-2023,Coronation_bakery,MACAROON,7,88,612,,
22-07-2023,Nomadic_Bites,PUFFS,100,16,1581,,
22-07-2023,Coronation_bakery,RUSK & BREAD,11,54,593,,
22-07-2023,Coronation_bakery,SWEETS,29,25,715,,
22-07-2023,Tea_Bench,TEA AND COFFEE,303,24,7059,,
23-07-2023,Coronation_bakery,BISCUIT,9,52,465,21331,670
23-07-2023,Coronation_bakery,BROWNIE,26,44,1123,,
23-07-2023,Coronation_bakery,BUN,36,20,720,,
23-07-2023,Coronation_bakery,CAKE,205,43,8641,,
23-07-2023,Coronation_bakery,FRESH CREAM CAKE,15,43,634,,
23-07-2023,Tea_Bench,ICE TEA,26,28,710,,
23-07-2023,Tea_Bench,ICECREAM,32,24,740,,
23-07-2023,Shanmuga_Nadar,KAARAM,21,69,1440,,
23-07-2023,Coronation_bakery,MACAROON,3,68,204,,
23-07-2023,Tea_Bench,MOJITOS,2,90,180,,
23-07-2023,Coronation_bakery,RUSK & BREAD,19,62,1164,,
23-07-2023,Coronation_bakery,SWEETS,26,27,690,,
23-07-2023,Tea_Bench,TEA AND COFFEE,250,19,4620,,
24-07-2023,Coronation_bakery,BISCUIT,11,86,940,19086,717
24-07-2023,Coronation_bakery,BROWNIE,22,50,1079,,
24-07-2023,Coronation_bakery,BUN,47,19,884,,
24-07-2023,Coronation_bakery,CAKE,96,32,3063,,
24-07-2023,Coronation_bakery,FRESH CREAM CAKE,7,42,289,,
24-07-2023,Tea_Bench,ICE TEA,25,26,640,,
24-07-2023,Tea_Bench,ICECREAM,36,14,500,,
24-07-2023,Shanmuga_Nadar,KAARAM,15,63,935,,
24-07-2023,Coronation_bakery,MACAROON,3,68,204,,
24-07-2023,Nomadic_Bites,PUFFS,75,17,1224,,
24-07-2023,Coronation_bakery,RUSK & BREAD,27,72,1935,,
24-07-2023,Coronation_bakery,SWEETS,28,24,660,,
24-07-2023,Tea_Bench,TEA AND COFFEE,325,21,6733,,
25-07-2023,Coronation_bakery,BISCUIT,8,60,480,19265,785
25-07-2023,Coronation_bakery,BROWNIE,18,52,927,,
25-07-2023,Coronation_bakery,BUN,40,20,765,,
25-07-2023,Coronation_bakery,CAKE,141,25,3504,,
25-07-2023,Coronation_bakery,FRESH CREAM CAKE,5,41,204,,
25-07-2023,Tea_Bench,ICE TEA,19,27,500,,
25-07-2023,Tea_Bench,ICECREAM,17,16,260,,
25-07-2023,Shanmuga_Nadar,KAARAM,19,60,1130,,
25-07-2023,Coronation_bakery,MACAROON,2,102,204,,
25-07-2023,Nomadic_Bites,PUFFS,105,16,1662,,
25-07-2023,Coronation_bakery,RUSK & BREAD,19,61,1142,,
25-07-2023,Coronation_bakery,SWEETS,13,37,470,,
25-07-2023,Tea_Bench,TEA AND COFFEE,379,22,8017,,
26-07-2023,Coronation_bakery,BISCUIT,10,65,650,19934,745
26-07-2023,Coronation_bakery,BROWNIE,14,54,748,,
26-07-2023,Coronation_bakery,BUN,43,19,783,,
26-07-2023,Coronation_bakery,CAKE,104,37,3792,,
26-07-2023,Coronation_bakery,FRESH CREAM CAKE,9,42,370,,
